
1059 physRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig

1060 sourceRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig

1061 SourceRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig

1062 BGRun_SourceOut_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig

1063 physRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig_beam_intensity_3.0kHz

1064 physRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig_beam_intensity_3.0kHz

1065 physRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig_beam_intensity_2.8kHz

1066 physRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig_beam_intensity_2.6kHz

1067 physRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig_beam_intensity_3.0kHz

1068 physRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig_beam_intensity_3.0kHz

1069 physRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig_beam_intensity_2.5kHz

1070 physRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig_beam_intensity_2.5kHz

1071 physRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig_beam_intensity_2.5kHz

1072 physRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig_beam_intensity_2.5kHz

1073 physRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig_beam_intensity_2.3kHz

1074 sourceRun_plate3.21_grid800_GEMt600_GEMb250_uPIC450_cathodealltrig

1075 clock test

1076 clock test

1077 -h

1078 test

1079 test

1080 test

1081 test

1082 test

1083 test

1084 test

1085 test

1086 test

1087 test

1088 1224_cathode4x

1089 1224_cathode4x

1090 1214lowrate

1091 source120mm

1092 source125mm

1093 source130mm

1094 source135mm

1095 source120mm

1096 120mm

1097 125mm

1098 130mm

1099 135mm

1100 140mm

1101 145mm

1102 150mm

1103 155mm

1104 160mm

1105 165mm

1106 170mm

1107 175mm

1108 180mm

1109 highrate

1110 highrate_shortVeto

1111 test

1112 clk trigger

1113 veto test

1114 380V

1115 650V

1116 650V

1117 620V

1118 580V

1119 560V

1120 540V

1121 520V

1122 500V

1123 GEMB 300V

1124 GEMB 300V

1125 GEMB 1050V

1126 Grid 700V

1127 test

1128 330

1129 310

1130 290

1131 250x2

1132 250x2

1133 270x2

1134 290x2

1135 290x2

1136 310x2

1137 310x2

1138 330x2

1139 310x2

1140 310x2

1141 DAQ_test

1142 hoge

1143 test

1144 test

1145 test

1146 test

1147 test

1148 test

1149 test

1150 test

1151 test

1152 test

1153 test

1154 test

1155 test

1156 test

1157 test

1158 test

1159 test

1160 test

1161 test

1162 test

1163 test

1164 test

1165 test

1166 test

1167 test

1168 test

1169 test

1170 test

1171 test

1172 tesrt

1173 test

1174 test

1175 test

1176 test

1177 test

1178 test

1179 test

1180 test

1181 test

1182 test

1183 test

1184 test

1185 test

1186 test

1187 test

1188 test

1189 test

1190 test

1191 test

1192 y=0,x=60

1193 y=0,x=70

1194 y=0,x=80

1195 y=0,x=90

1196 y=0,x=100

1197 y=0,x=110

1198 y=0,x=120

1199 y=0,x=130

1200 y=0,x=140

1201 y=0,x=150

1202 y=0,x=160

1203 y=0,x=170

1204 y=0,x=180

1205 y=1,test

1206 y=1,x=0

1207 y=1,x=0

1208 y=1,x=10

1209 y=1,x=20

1210 y=1,x=30

1211 y=1,x=40

1212 y=1,x=50

1213 y=1,x=60

1214 y=1,x=70

1215 y=1,x=80

1216 y=1,x=90

1217 y=1,x=100

1218 y=1,x=110

1219 y=1,x=120

1220 y=1,x=130

1221 y=1,x=140

1222 y=1,x=150

1223 y=1,x=160

1224 y=1,x=170

1225 y=1,x=180

1226 y=2,x=o,test

1227 y=2,x=0

1228 y=2,x=10

1229 y=2,x=20

1230 y=2,x=30

1231 y=2,x=40

1232 y=2,x=50

1233 y=2,x=60

1234 y=2,x=70

1235 y=2,x=80

1236 y=2,x=90

1237 y=2,x=100

1238 y=2,x=110

1239 y=2,x=120

1240 y=2,x=130

1241 y=2,x=140

1242 y=2,x=150

1243 y=2,x=160

1244 y=2,x=170

1245 y=2,x=180

1246 y=3,test

1247 y=3,x=0

1248 y=3,x=10

1249 y=3,x=20

1250 y=3,x=30

1251 y=3,x=40

1252 y=3,x=50

1253 y=3,x=60

1254 y=3,x=70

1255 y=3,x=80

1256 y=3,x=90

1257 y=3,x=100

1258 y=3,x=110

1259 y=3,x=120

1260 y=3,x=130

1261 y=3,x=140

1262 y=3,x=150

1263 y=3,x=160

1264 y=3,x=170

1265 y=3,x=180

1266 y=4,test

1267 y=4,x=0

1268 y=4,x=10

1269 y=4,x=20

1270 y=4,x=30

1271 y=4,x=40

1272 y=4,x=50

1273 y=4,x=60

1274 y=4,x=70

1275 y=4,x=80

1276 y=4,x=90

1277 y=4,x=100

1278 y=4,x=110

1279 y=4,x=120

1280 y=4,x=130

1281 y=4,x=140

1282 y=4,x=150

1283 y=4,x=160

1284 y=4,x=170

1285 y=4,x=180

1286 y=6,test

1287 y=6,x=0

1288 y=6,x=10

1289 y=6,x=20

1290 y=6,x=30

1291 y=6,x=40

1292 y=6,x=50

1293 y=6,x=60

1294 y=6,x=70

1295 y=6,x=80

1296 y=6,x=90

1297 y=6,x=100

1298 y=6,x=110

1299 y=6,x=120

1300 y=6,x=130

1301 y=6,x=140

1302 y=6,x=150

1303 y=6,x=160

1304 y=6,x=170

1305 y=6,x=180

1306 y=8,test

1307 y=8,x=0

1308 y=8,x=10

1309 y=8,x=20

1310 y=8,x=30

1311 y=8,x=40

1312 y=8,x=50

1313 y=8,x=60

1314 y=8,x=70

1315 y=8,x=80

1316 y=8,x=90

1317 y=8,x=100

1318 y=8,x=110

1319 y=8,x=120

1320 y=8,x=130

1321 y=8,x=140

1322 y=8,x=150

1323 y=8,x=160

1324 y=8,x=170

1325 y=8,x=180

1326 y=8,x=180

1327 y=10,x=1

1328 y=10,x=10

1329 y=10,x=20

1330 y=10,x=30

1331 y=10,x=40

1332 y=10,x=50

1333 y=10,x=60

1334 y=10,x=70

1335 y=10,x=80

1336 y=10,x=90

1337 y=10,x=100

1338 y=10,x=110

1339 y=10,x=120

1340 y=10,x=130

1341 y=10,x=140

1342 y=10,x=150

1343 y=10,x=160

1344 y=10,x=170

1345 y=10,x=180

1346 y=12,test

1347 y=12,x=1

1348 y=12,x=10

1349 y=12,x=20

1350 y=12,x=30

1351 y=12,x=40

1352 y=12,x=50

1353 y=12,x=60

1354 y=12,x=70

1355 y=12,x=80

1356 y=12,x=90

1357 y=12,x=100

1358 y=12,x=110

1359 y=12,x=120

1360 y=12,x=130

1361 y=12,x=140

1362 y=12,x=150

1363 y=12,x=160

1364 y=12,x=170

1365 y=12,x=180

1366 y=14,test

1367 y=14,x=1

1368 y=14,x=10

1369 y=14,x=20

1370 y=14,x=30

1371 y=14,x=40

1372 y=14,x=50

1373 y=14,x=60

1374 y=14,x=70

1375 y=14,x=80

1376 y=14,x=90

1377 y=14,x=100

1378 y=14,x=110

1379 y=14,x=120

1380 y=14,x=130

1381 y=14,x=140

1382 y=14,x=150

1383 y=14,x=160

1384 y=14,x=170

1385 y=14,x=180

1386 y=16,x=180

1387 test

1388 test

1389 test

1390 test

1391 test_with_high_drift_voltage

1392 test

1393 test

1394 test

1395 test

1396 test

1397 test

1398 test

1399 test

1400 test

1401 test

1402 test

1403 test_360

1404 test_360*4

1405 test_360*4

1406 test_360*4_c_all

1407 test_360*4_c_all

1408 test_360*4_a

1409 test_360*4_a

1410 test_360*4_a

1411 270,420

1412 o

1413 3960

1414 3660

1415 3510

1416 3360

1417 3210

1418 3060

1419 withflow

1420 test

1421 test

1422 START:2025/03/11 09:39:37  test
STOP:2025/03/11 09:39:53

1423 START:2025/03/11 09:41:06  test
STOP:2025/03/11 09:41:23

1424 START:2025/03/11 09:42:00  with_flow
STOP:2025/03/11 09:42:16

1425 START:2025/03/11 09:52:23  with_flow
STOP:2025/03/11 10:22:26

1426 START:2025/03/11 10:29:49  tst
STOP:2025/03/11 10:30:05

1427 START:2025/03/11 10:30:41  test
STOP:2025/03/11 10:31:04

1428 START:2025/03/11 10:33:44  with_flow
STOP:2025/03/11 17:49:46

1429 START:2025/03/11 18:13:31  without_flow
STOP:2025/03/12 10:47:47

1430 START:2025/03/12 11:50:10  without_flow
STOP:2025/03/12 17:29:09

1431 START:2025/03/12 17:29:10  without_flow
STOP:2025/03/13 08:57:59

1432 START:2025/03/13 10:56:06  reset_hv
STOP:2025/03/13 10:59:36

1433 START:2025/03/13 13:08:58  without_flow
STOP:2025/03/13 14:17:34

1434 START:2025/03/13 14:29:32  gemdv=290
STOP:2025/03/14 10:09:05

1435 START:2025/03/14 10:09:07  gemdv=290
STOP:2025/03/14 11:17:10

1436 START:2025/03/14 11:23:28  test_with_clk_trig
STOP:2025/03/14 12:19:19

1437 START:2025/03/14 12:23:37  autorun
STOP:2025/03/14 13:23:42

1438 START:2025/03/14 13:24:07  autorun
STOP:2025/03/14 13:57:44

1439 START:2025/03/14 14:03:31  autorun
STOP:2025/03/14 15:03:36

1440 START:2025/03/14 15:04:01  autorun
STOP:2025/03/14 15:43:42

1441 START:2025/03/17 09:15:53  test
STOP:2025/03/17 09:19:59

1442 START:2025/03/17 09:22:27  test_gain_for_a_long_time
STOP:2025/03/17 09:32:27

1443 START:2025/03/18 00:21:01  source_290_420
STOP:2025/03/18 00:26:21

1444 START:2025/03/18 00:32:46  source_290_440
STOP:2025/03/18 00:36:38

1445 START:2025/03/18 01:04:37  phys_290_440
STOP:2025/03/18 01:11:17

1446 START:2025/03/18 01:13:47  anode_th_+100
STOP:2025/03/18 01:28:35

1447 START:2025/03/18 01:29:35  anode3_th_+100
STOP:2025/03/18 01:43:44

1448 START:2025/03/18 01:59:26  plate_4050_1350_1150_250
STOP:2025/03/18 02:18:46

1449 START:2025/03/18 02:21:22  plate_4050_1350_1150_250
STOP:2025/03/18 02:26:34

1450 START:2025/03/18 02:30:37  plate_4050_1350_1150_250_test
STOP:2025/03/18 02:43:38

1451 START:2025/03/18 02:52:45  plate_4050_1350_1150_250
STOP:2025/03/18 03:15:24

1452 START:2025/03/18 03:17:33  plate_4050_1350_1150_250
STOP:2025/03/18 03:48:33

1453 START:2025/03/18 03:49:02  plate_4050_1350_1150_250
STOP:2025/03/18 04:19:56

1454 START:2025/03/18 04:20:09  plate_4050_1350_1150_250
STOP:2025/03/18 04:34:12

1455 START:2025/03/18 04:34:58  plate_4050_1350_1150_250
STOP:2025/03/18 05:05:15

1456 START:2025/03/18 05:05:36  plate_4050_1350_1150_250
STOP:2025/03/18 05:35:44

1457 START:2025/03/18 05:36:19  plate_4050_1350_1150_250
STOP:2025/03/18 06:06:22

